0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1,hh:mm:ss:ms, Sampling Interval, Block No, G-code, G80, M-code, Start, mode, x, y, z, a, b, c, spindle load, command RPM, command Feedrate, actual RPM, actual Feedrate, act   Load, Ref_upper, Ref_lower, PLCFOV, cmdFOV, cmdSOV, userASCOn, userAFCon, AdaptiveOn, TWon, C1, C2, C3, C4, A1, A1h, A1 chatter, A2, A2H, A2 chatter
310,10:16:11:457,97,20,1,0,8,0,1,-26.409,9.291,-10,0,0,0,5,2000,200,1799,200,8.8714,0,0,155,100,100,0,1,0,0,8.8714,8.7823,50.7096,50.6908,0.034,0.5906,0,0.0265,0.0513,0
311,10:16:11:553,96,20,1,0,8,0,1,-26.409,9.291,-10,0,0,0,5,2000,200,1799,200,8.8495,0,0,155,100,100,0,1,0,0,8.8495,8.7964,50.7096,50.6924,0.033,0.5706,0,0.0267,0.0372,0
312,10:16:11:649,96,20,1,0,8,0,1,-25.876,10.215,-10,31269.026,31208.674,-28097.459,5,2000,200,1799,200,8.7979,0,0,155,100,100,0,1,0,0,8.7979,8.8229,50.7096,50.6924,0.0321,0.6229,0,0.0252,0.0437,0
313,10:16:11:749,100,20,1,0,8,0,1,-25.876,10.215,-10,31269.026,31208.674,-28097.459,5,2000,200,1799,200,8.8167,0,0,155,100,100,0,1,0,0,8.8167,8.8401,50.7096,50.6924,0.0321,0.6229,0,0.0252,0.0437,0
314,10:16:11:849,100,20,1,0,8,0,1,-25.876,10.215,-10,31269.026,31208.674,-28097.459,5,2000,200,1799,200,8.8776,0,0,155,100,100,0,1,0,0,8.8776,8.8354,50.7096,50.6939,0.0323,0.6129,0,0.0253,0.0437,0
315,10:16:11:943,94,20,1,0,8,0,1,-25.876,10.215,-10,31269.026,31208.674,-28097.459,5,2000,200,1799,200,8.9714,0,0,155,100,100,0,1,0,0,8.9714,8.8151,50.708,50.6955,0.0323,0.6129,0,0.0253,0.0437,0
316,10:16:12: 50,107,20,1,0,8,0,1,-25.236,11.324,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.9792,0,0,155,100,100,0,1,0,0,8.9792,8.8229,50.708,50.6955,0.0334,0.6504,0,0.0264,0.0489,0
317,10:16:12:150,100,20,1,0,8,0,1,-25.236,11.324,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.8698,0,0,155,100,100,0,1,0,0,8.8698,8.8245,50.708,50.6955,0.0336,0.6376,0,0.0251,0.0447,0
318,10:16:12:248,98,20,1,0,8,0,1,-24.756,12.155,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.851,0,0,155,100,100,0,1,0,0,8.851,8.8651,50.708,50.6955,0.0336,0.6376,0,0.0251,0.0447,0
319,10:16:12:348,100,20,1,0,8,0,1,-24.756,12.155,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.8885,0,0,155,100,100,0,1,0,0,8.8885,8.8885,50.708,50.6955,0.0333,0.641,0,0.0268,0.0421,0
320,10:16:12:448,100,20,1,0,8,0,1,-24.756,12.155,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.9495,0,0,155,100,100,0,1,0,0,8.9495,8.901,50.708,50.6939,0.0333,0.641,0,0.0268,0.0421,0
321,10:16:12:548,100,20,1,0,8,0,1,-24.756,12.155,-10,-26396.057,31208.675,0.018,5,2000,200,1799,200,8.9776,0,0,155,100,100,0,1,0,0,8.9776,8.8823,50.7096,50.6908,0.0334,0.6351,0,0.0271,0.0418,0
322,10:16:12:642,94,20,1,0,8,0,1,-24.222,13.079,-10,0,0,0,5,2000,200,1799,200,8.9667,0,0,155,100,100,0,1,0,0,8.9667,8.8276,50.7096,50.6892,0.0334,0.6351,0,0.0271,0.0418,0
323,10:16:12:742,100,20,1,0,8,0,1,-24.222,13.079,-10,0,0,0,5,2000,200,1799,200,8.9495,0,0,155,100,100,0,1,0,0,8.9495,8.8182,50.7096,50.6892,0.0349,0.6913,0,0.026,0.0504,0
324,10:16:12:840,98,20,1,0,8,0,1,-24.222,13.079,-10,0,0,0,5,2000,200,1799,200,8.8245,0,0,155,100,100,0,1,0,0,8.8245,8.8292,50.7096,50.6877,0.0329,0.6978,0,0.0259,0.0521,0
325,10:16:12:933,93,20,1,0,8,0,1,-24.222,13.079,-10,0,0,0,5,2000,200,1799,200,8.7979,0,0,155,100,100,0,1,0,0,8.7979,8.8136,50.7096,50.6861,0.0329,0.6978,0,0.0259,0.0521,0
326,10:16:13: 30,97,20,1,0,8,0,1,-23.529,14.28,-10,0.016,31208.675,-28097.667,5,2000,200,1799,200,8.8292,0,0,155,100,100,0,1,0,0,8.8292,8.7807,50.7096,50.6846,0.0345,0.6505,0,0.027,0.0465,0
327,10:16:13:130,100,20,1,0,8,0,1,-23.529,14.28,-10,0.016,31208.675,-28097.667,5,2000,200,1799,200,8.8182,0,0,155,100,100,0,1,0,0,8.8182,8.7261,50.7096,50.683,0.0345,0.6505,0,0.027,0.0465,0
328,10:16:13:228,98,20,1,0,8,0,1,-23.529,14.28,-10,0.016,31208.675,-28097.667,5,2000,200,1799,200,8.8229,0,0,155,100,100,0,1,0,0,8.8229,8.6729,50.7096,50.683,0.0333,0.7345,0,0.0255,0.0506,0
329,10:16:13:328,100,20,1,0,8,0,1,-22.996,15.204,-10,31208.675,0,0.008,5,2000,200,1799,200,8.7698,0,0,155,100,100,0,1,0,0,8.7698,8.6245,50.7096,50.6814,0.0327,0.6807,0,0.0266,0.0515,0
330,10:16:13:437,109,20,1,0,8,0,1,-22.996,15.204,-10,31208.675,0,0.008,5,2000,200,1799,200,8.6776,0,0,155,100,100,0,1,0,0,8.6776,8.6198,50.7096,50.683,0.0327,0.6807,0,0.0266,0.0515,0
331,10:16:13:533,96,20,1,0,8,0,1,-22.996,15.204,-10,31208.675,0,0.008,5,2000,200,1799,200,8.6276,0,0,155,100,100,0,1,0,0,8.6276,8.637,50.7096,50.683,0.0351,0.7432,0,0.0257,0.0496,0
332,10:16:13:630,97,20,1,0,8,0,1,-22.996,15.204,-10,31208.675,0,0.008,5,2000,200,1799,200,8.6386,0,0,155,100,100,0,1,0,0,8.6386,8.6386,50.7096,50.683,0.0351,0.7432,0,0.0257,0.0496,0
333,10:16:13:730,100,20,1,0,8,0,1,-22.996,15.204,-10,31208.675,0,0.008,5,2000,200,1799,200,8.6323,0,0,155,100,100,0,1,0,0,8.6323,8.5526,50.7096,50.683,0.0354,0.6676,0,0.0261,0.0452,0
334,10:16:13:828,98,20,1,0,8,0,1,-22.249,16.497,-10,0,0,0,5,2000,200,1799,200,8.6104,0,0,155,100,100,0,1,0,0,8.6104,8.4464,50.7096,50.683,0.0324,0.7538,0,0.0252,0.0473,0
335,10:16:13:928,100,20,1,0,8,0,1,-22.249,16.497,-10,0,0,0,5,2000,200,1799,200,8.5698,0,0,155,100,100,0,1,0,0,8.5698,8.4058,50.7096,50.6846,0.0324,0.7538,0,0.0252,0.0473,0
336,10:16:14: 28,100,20,1,0,8,0,1,-22.249,16.497,-10,0,0,0,5,2000,200,1799,200,8.3948,0,0,155,100,100,0,1,0,0,8.3948,8.3605,50.7096,50.6846,0.0336,0.8062,0,0.0249,0.0494,0
337,10:16:14:135,107,20,1,0,8,0,1,-21.609,17.605,-10,31208.675,0,0.008,5,2000,200,1799,200,8.337,0,0,155,100,100,0,1,0,0,8.337,8.3448,50.7096,50.6846,0.0336,0.8062,0,0.0249,0.0494,0
338,10:16:14:235,100,20,1,0,8,0,1,-21.609,17.605,-10,31208.675,0,0.008,5,2000,200,1799,200,8.2823,0,0,155,100,100,0,1,0,0,8.2823,8.2995,50.7096,50.6861,0.0336,0.7942,0,0.0257,0.0533,0
339,10:16:14:335,100,20,1,0,8,0,1,-21.609,17.605,-10,31208.675,0,0.008,5,2000,200,1799,200,8.2636,0,0,155,100,100,0,1,0,0,8.2636,8.212,50.7096,50.6861,0.0324,0.7885,0,0.0243,0.0541,0
340,10:16:14:435,100,20,1,0,8,0,1,-21.609,17.605,-10,31208.675,0,0.008,5,2000,200,1799,200,8.2355,0,0,155,100,100,0,1,0,0,8.2355,8.037,50.7111,50.6861,0.0324,0.7885,0,0.0243,0.0541,0
341,10:16:14:535,100,20,1,0,8,0,1,-21.076,18.529,-10,0.016,0,-28097.667,4,2000,200,1799,200,8.1839,0,0,155,100,100,0,1,0,0,8.1839,7.9792,50.7111,50.6861,0.0329,0.8118,0,0.0243,0.0489,0
342,10:16:14:635,100,20,1,0,8,0,1,-21.076,18.529,-10,0.016,0,-28097.667,4,2000,200,1799,200,8.0323,0,0,155,100,100,0,1,0,0,8.0323,7.937,50.7111,50.6861,0.0329,0.8118,0,0.0243,0.0489,0
343,10:16:14:731,96,20,1,0,8,0,1,-21.076,18.529,-10,0.016,0,-28097.667,4,2000,200,1799,200,7.9714,0,0,155,100,100,0,1,0,0,7.9714,7.9574,50.7111,50.6861,0.0326,0.8128,0,0.0235,0.0501,0
344,10:16:14:829,98,20,1,0,8,0,1,-21.076,18.529,-10,0.016,0,-28097.667,4,2000,200,1799,200,7.8542,0,0,155,100,100,0,1,0,0,7.8542,7.9027,50.7111,50.6861,0.0326,0.8128,0,0.0235,0.0501,0
345,10:16:14:933,104,20,1,0,8,0,1,-20.382,19.73,-10,0,0,0,4,2000,200,1799,200,7.8699,0,0,155,100,100,0,1,0,0,7.8699,7.823,50.7111,50.6846,0.0303,0.8351,0,0.0245,0.0524,0
346,10:16:15: 29,96,20,1,0,8,0,1,-20.382,19.73,-10,0,0,0,4,2000,200,1799,200,7.8949,0,0,155,100,100,0,1,0,0,7.8949,7.7652,50.7096,50.6846,0.0323,0.8303,0,0.0241,0.056,0
347,10:16:15:136,107,20,1,0,8,0,1,-20.382,19.73,-10,0,0,0,4,2000,200,1799,200,7.7667,0,0,155,100,100,0,1,0,0,7.7667,7.5792,50.708,50.6846,0.0323,0.8303,0,0.0241,0.056,0
348,10:16:15:227,91,20,1,0,8,0,1,-19.849,20.654,-10,-26396.057,31208.675,0.018,4,2000,200,1799,200,7.7027,0,0,155,100,100,0,1,0,0,7.7027,7.5105,50.708,50.6846,0.0314,0.8337,0,0.0239,0.0579,0
349,10:16:15:315,88,20,1,0,8,0,1,-19.849,20.654,-10,-26396.057,31208.675,0.018,4,2000,200,1799,200,7.6074,0,0,155,100,100,0,1,0,0,7.6074,7.5011,50.708,50.6846,0.0314,0.8337,0,0.0239,0.0579,0
350,10:16:15:415,100,20,1,0,8,0,1,-19.849,20.654,-10,-26396.057,31208.675,0.018,4,2000,200,1799,200,7.4668,0,0,155,100,100,0,1,0,0,7.4668,7.5136,50.7064,50.6846,0.0307,0.8345,0,0.0229,0.0514,0
351,10:16:15:515,100,20,1,0,8,0,1,-19.849,20.654,-10,-26396.057,31208.675,0.018,4,2000,200,1799,200,7.4511,0,0,155,100,100,0,1,0,0,7.4511,7.5121,50.7064,50.6846,0.0324,0.7761,0,0.0234,0.0532,0
352,10:16:15:610,95,20,1,0,8,0,1,-19.262,21.67,-10,31208.675,0,0.008,3,2000,200,1799,200,7.4308,0,0,155,100,100,0,1,0,0,7.4308,7.3902,50.7064,50.6846,0.0324,0.7761,0,0.0234,0.0532,0
353,10:16:15:709,99,20,1,0,8,0,1,-19.262,21.67,-10,31208.675,0,0.008,3,2000,200,1799,200,7.4574,0,0,155,100,100,0,1,0,0,7.4574,7.3152,50.7064,50.6846,0.0321,0.8032,0,0.0243,0.0588,0
354,10:16:15:809,100,20,1,0,8,0,1,-19.262,21.67,-10,31208.675,0,0.008,3,2000,200,1799,200,7.3996,0,0,155,100,100,0,1,0,0,7.3996,7.1012,50.7096,50.6846,0.0321,0.8032,0,0.0243,0.0588,0
355,10:16:15:903,94,20,1,0,8,0,1,-19.262,21.67,-10,31208.675,0,0.008,3,2000,200,1799,200,7.3121,0,0,155,100,100,0,1,0,0,7.3121,7.0121,50.7111,50.6846,0.0329,0.7731,0,0.0228,0.0656,0
356,10:16:16:  3,100,20,1,0,8,0,1,-19.262,21.67,-10,31208.675,0,0.008,3,2000,200,1799,200,7.1058,0,0,155,100,100,0,1,0,0,7.1058,6.948,50.7111,50.6846,0.0329,0.7731,0,0.0228,0.0656,0
357,10:16:16:100,97,20,1,0,8,0,1,-18.516,22.963,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,6.9855,0,0,155,100,100,0,1,0,0,6.9855,6.9762,50.7111,50.6846,0.031,0.7563,0,0.0232,0.0608,0
358,10:16:16:200,100,20,1,0,8,0,1,-18.516,22.963,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,6.9215,0,0,155,100,100,0,1,0,0,6.9215,6.9574,50.7127,50.6846,0.0286,0.6864,0,0.0224,0.0557,0
359,10:16:16:299,99,20,1,0,8,0,1,-18.516,22.963,-10,-26396.057,31208.675,0.018,3,2000,200,1799,200,6.8809,0,0,155,100,100,0,1,0,0,6.8809,6.9543,50.7142,50.6846,0.0286,0.6864,0,0.0224,0.0557,0
360,10:16:16:397,98,20,1,0,8,0,1,-17.929,23.979,-10,19129.231,-26398.759,31269.026,3,2000,200,1799,200,6.8559,0,0,155,100,100,0,1,0,0,6.8559,6.9199,50.7158,50.6846,0.0299,0.6243,0,0.0236,0.0592,0
361,10:16:16:503,106,20,1,0,8,0,1,-17.929,23.979,-10,19129.231,-26398.759,31269.026,2,2000,200,1799,200,6.9027,0,0,155,100,100,0,1,0,0,6.9027,6.7871,50.7174,50.6846,0.0299,0.6243,0,0.0236,0.0592,0
362,10:16:16:603,100,20,1,0,8,0,1,-17.929,23.979,-10,19129.231,-26398.759,31269.026,2,2000,200,1799,200,6.8793,0,0,155,100,100,0,1,0,0,6.8793,6.6949,50.7174,50.6846,0.0283,0.6505,0,0.0226,0.0595,0
363,10:16:16:703,100,20,1,0,8,0,1,-17.396,24.903,-10,-26396.057,31208.675,0,2,2000,200,1799,200,6.7887,0,0,155,100,100,0,1,0,0,6.7887,6.5152,50.7189,50.6861,0.0282,0.5861,0,0.024,0.0578,0
364,10:16:16:793,90,20,1,0,8,0,1,-17.396,24.903,-10,-26396.057,31208.675,0,2,2000,200,1799,200,6.7262,0,0,155,100,100,0,1,0,0,6.7262,6.4668,50.7189,50.6861,0.0282,0.5861,0,0.024,0.0578,0
365,10:16:16:886,93,20,2,0,8,0,1,-17.396,24.903,-10,-26396.057,31208.675,0,2,2000,200,1799,200,6.6418,0,0,155,100,100,0,1,0,0,6.6418,6.434,50.7189,50.6861,0.0253,0.4673,0,0.0241,0.0557,0
366,10:16:16:986,100,20,2,0,8,0,1,-17.396,24.903,-10,-26396.057,31208.675,0,2,2000,200,1799,200,6.559,0,0,155,100,100,0,1,0,0,6.559,6.434,50.7189,50.6861,0.0253,0.4673,0,0.0241,0.0557,0
367,10:16:17: 86,100,20,2,0,8,0,1,-16.647,25.937,-10,0,0,0,2,2000,200,1799,200,6.5199,0,0,155,100,100,0,1,0,0,6.5293,6.5949,50.7189,50.6861,0.0267,0.4585,0,0.0262,0.0569,0
368,10:16:17:180,94,20,2,0,8,0,1,-16.647,25.937,-10,0,0,0,2,2000,200,1799,200,6.5824,0,0,155,100,100,0,1,0,0,6.5824,6.6684,50.7189,50.6861,0.0248,0.4138,0,0.0251,0.0579,0
369,10:16:17:279,99,20,2,0,8,0,1,-16.647,25.937,-10,0,0,0,2,2000,200,1799,200,6.6371,0,0,155,100,100,0,1,0,0,6.6371,6.7418,50.7174,50.6861,0.0248,0.4138,0,0.0251,0.0579,0
370,10:16:17:379,100,20,2,0,8,0,1,-16.647,25.937,-10,0,0,0,2,2000,200,1799,200,6.8496,0,0,155,100,100,0,1,0,0,6.8496,6.8168,50.7174,50.6861,0.0236,0.4481,0,0.0245,0.0659,0
371,10:16:17:479,100,20,2,0,8,0,1,-15.84,26.632,-10,0.008,19129.227,31210.894,2,2000,200,1799,200,6.9558,0,0,155,100,100,0,1,0,0,6.9558,6.8152,50.7174,50.6861,0.0236,0.4481,0,0.0245,0.0659,0
372,10:16:17:579,100,20,2,0,8,0,1,-15.84,26.632,-10,0.008,19129.227,31210.894,2,2000,200,1799,200,7.0965,0,0,155,100,100,0,1,0,0,7.0965,6.8402,50.7158,50.6877,0.0242,0.4643,0,0.0255,0.0642,0
373,10:16:17:686,107,20,2,0,8,0,1,-15.84,26.632,-10,0.008,19129.227,31210.894,2,2000,200,1799,200,7.1371,0,0,155,100,100,0,1,0,0,7.1371,6.8605,50.7158,50.6877,0.0244,0.5059,0,0.0254,0.0633,0
374,10:16:17:786,100,20,2,0,8,0,1,-15.84,26.632,-10,0.008,19129.227,31210.894,2,2000,200,1799,200,7.1683,0,0,155,100,100,0,1,0,0,7.1683,7.0637,50.7158,50.6877,0.0244,0.5059,0,0.0254,0.0633,0
375,10:16:17:886,100,20,2,0,8,0,1,-14.402,27.316,-10,0,37297.641,0,3,2000,200,1799,200,7.2371,0,0,155,100,100,0,1,0,0,7.2371,7.2027,50.7158,50.6877,0.0266,0.5855,0,0.027,0.0657,0
376,10:16:17:986,100,20,2,0,8,0,1,-14.402,27.316,-10,0,37297.641,0,3,2000,200,1799,200,7.3121,0,0,155,100,100,0,1,0,0,7.3121,7.3371,50.7158,50.6877,0.0266,0.5855,0,0.027,0.0657,0
377,10:16:18: 86,100,20,2,0,8,0,1,-14.402,27.316,-10,0,37297.641,0,3,2000,200,1799,200,7.5699,0,0,155,100,100,0,1,0,0,7.5699,7.6105,50.7158,50.6877,0.0265,0.6454,0,0.0263,0.056,0
378,10:16:18:186,100,20,2,0,8,0,1,-14.402,27.316,-10,0,37297.641,0,3,2000,200,1799,200,7.723,0,0,155,100,100,0,1,0,0,7.723,7.6964,50.7158,50.6877,0.0265,0.6454,0,0.0263,0.056,0
379,10:16:18:286,100,20,2,0,8,0,1,-13.247,27.511,-10,0,0,0,4,2000,200,1799,200,8.0386,0,0,155,100,100,0,1,0,0,8.0386,7.8995,50.7158,50.6877,0.0303,0.694,0,0.0284,0.0534,0
380,10:16:18:386,100,20,1,0,8,0,1,-13.247,27.511,-10,0,0,0,4,2000,200,1799,200,8.1495,0,0,155,100,100,0,1,0,0,8.1495,8.0027,50.7158,50.6861,0.0292,0.6969,0,0.0275,0.0432,0
381,10:16:18:486,100,20,1,0,8,0,1,-13.247,27.511,-10,0,0,0,4,2000,200,1799,200,8.3792,0,0,155,100,100,0,1,0,0,8.3792,8.2417,50.7174,50.6861,0.0292,0.6969,0,0.0275,0.0432,0
382,10:16:18:586,100,20,1,0,8,0,1,-12.287,27.517,-10,0,0,0,5,2000,200,1799,200,8.4042,0,0,155,100,100,0,1,0,0,8.4042,8.3339,50.7174,50.6846,0.0323,0.719,0,0.0279,0.0344,0
383,10:16:18:686,100,20,1,0,8,0,1,-12.287,27.517,-10,0,0,0,5,2000,200,1799,200,8.4308,0,0,155,100,100,0,1,0,0,8.4308,8.3948,50.7174,50.6846,0.0323,0.719,0,0.0279,0.0344,0
384,10:16:18:783,97,20,1,0,8,0,1,-12.287,27.517,-10,0,0,0,5,2000,200,1799,200,8.5167,0,0,155,100,100,0,1,0,0,8.5167,8.5104,50.7174,50.6846,0.032,0.6999,0,0.0274,0.0312,0
385,10:16:18:876,93,20,1,0,8,0,1,-12.287,27.517,-10,0,0,0,5,2000,200,1799,200,8.5558,0,0,155,100,100,0,1,0,0,8.5558,8.5854,50.7174,50.6846,0.0347,0.7301,0,0.028,0.0265,0
386,10:16:18:983,107,20,1,0,8,0,1,-11.007,27.517,-10,0,0,0,5,2000,200,1799,200,8.6651,0,0,155,100,100,0,1,0,0,8.6651,8.6542,50.7174,50.6861,0.0347,0.7301,0,0.028,0.0265,0
387,10:16:19: 70,87,20,1,0,8,0,1,-11.007,27.517,-10,0,0,0,5,2000,200,1799,200,8.7057,0,0,155,100,100,0,1,0,0,8.7057,8.6386,50.7174,50.6861,0.0363,0.7846,0,0.0292,0.0351,0
388,10:16:19:170,100,20,1,0,8,0,1,-11.007,27.517,-10,0,0,0,5,2000,200,1799,200,8.7182,0,0,155,100,100,0,1,0,0,8.7182,8.6229,50.7158,50.6877,0.0363,0.7846,0,0.0292,0.0351,0
389,10:16:19:269,99,20,1,0,8,0,1,-9.941,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.6979,0,0,155,100,100,0,1,0,0,8.6979,8.6058,50.7158,50.6892,0.0341,0.73,0,0.0272,0.0385,0
390,10:16:19:369,100,20,1,0,8,0,1,-9.941,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.7057,0,0,155,100,100,0,1,0,0,8.7057,8.662,50.7158,50.6908,0.0341,0.73,0,0.0272,0.0385,0
391,10:16:19:462,93,20,1,0,8,0,1,-9.941,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.7011,0,0,155,100,100,0,1,0,0,8.7011,8.7011,50.7158,50.6924,0.0371,0.7259,0,0.0289,0.0279,0
392,10:16:19:559,97,20,1,0,8,0,1,-8.767,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.7479,0,0,155,100,100,0,1,0,0,8.7479,8.7557,50.7158,50.6939,0.0353,0.7636,0,0.0271,0.0331,0
393,10:16:19:657,98,20,1,0,8,0,1,-8.767,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.8714,0,0,155,100,100,0,1,0,0,8.8714,8.8292,50.7158,50.6971,0.0353,0.7636,0,0.0271,0.0331,0
394,10:16:19:757,100,20,1,0,8,0,1,-8.767,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.8604,0,0,155,100,100,0,1,0,0,8.8604,8.7995,50.7158,50.6971,0.0338,0.7423,0,0.0258,0.0274,0
395,10:16:19:857,100,20,1,0,8,0,1,-8.767,27.517,-10,0.016,0,-28097.667,5,2000,200,1799,200,8.962,0,0,155,100,100,0,1,0,0,8.962,8.7932,50.7158,50.6986,0.0338,0.7423,0,0.0258,0.0274,0
396,10:16:19:957,100,20,1,0,8,0,1,-7.594,27.517,-10,-3437.859,0,31210.894,5,2000,200,1799,200,8.9932,0,0,155,100,100,0,1,0,0,8.9932,8.8182,50.7158,50.6986,0.0375,0.7394,0,0.0274,0.0304,0
397,10:16:20: 57,100,20,1,0,8,0,1,-7.594,27.517,-10,-3437.859,0,31210.894,5,2000,200,1799,200,8.9948,0,0,155,100,100,0,1,0,0,8.9948,8.8573,50.7158,50.6986,0.0348,0.7552,0,0.0259,0.0348,0
398,10:16:20:157,100,20,1,0,8,0,1,-7.594,27.517,-10,-3437.859,0,31210.894,5,2000,200,1799,200,8.9776,0,0,155,100,100,0,1,0,0,8.9776,8.9479,50.7158,50.6986,0.0348,0.7552,0,0.0259,0.0348,0
399,10:16:20:257,100,20,1,0,8,0,1,-7.594,27.517,-10,-3437.859,0,31210.894,5,2000,200,1799,200,8.9854,0,0,155,100,100,0,1,0,0,8.9854,8.9714,50.7158,50.6986,0.0365,0.6683,0,0.0265,0.0277,0
400,10:16:20:357,100,20,1,0,8,0,1,-6.314,27.517,-10,0,0,0,6,2000,200,1799,200,9.0089,0,0,155,100,100,0,1,0,0,9.0089,9.0073,50.7158,50.6986,0.0365,0.6683,0,0.0265,0.0277,0
401,10:16:20:456,99,20,1,0,8,0,1,-6.314,27.517,-10,0,0,0,6,2000,200,1799,200,9.0557,0,0,155,100,100,0,1,0,0,9.0557,8.9745,50.7158,50.6986,0.0345,0.6875,0,0.0259,0.0227,0
402,10:16:20:556,100,20,1,0,8,0,1,-6.314,27.517,-10,0,0,0,6,2000,200,1799,200,9.0667,0,0,155,100,100,0,1,0,0,9.0667,8.9151,50.7158,50.6971,0.0345,0.6875,0,0.0259,0.0227,0
403,10:16:20:656,100,20,1,0,8,0,1,-5.247,27.517,-10,0,0,0,6,2000,200,1799,200,9.0667,0,0,155,100,100,0,1,0,0,9.0667,8.9167,50.7158,50.6971,0.0338,0.7287,0,0.0253,0.0245,0
404,10:16:20:756,100,20,1,0,8,0,1,-5.247,27.517,-10,0,0,0,6,2000,200,1799,200,9.037,0,0,155,100,100,0,1,0,0,9.037,8.9135,50.7158,50.6971,0.0362,0.7238,0,0.0261,0.0319,0
405,10:16:20:856,100,20,1,0,8,0,1,-5.247,27.517,-10,0,0,0,6,2000,200,1799,200,9.0135,0,0,155,100,100,0,1,0,0,9.0135,9.0089,50.7158,50.6955,0.0362,0.7238,0,0.0261,0.0319,0
406,10:16:20:956,100,20,1,0,8,0,1,-5.247,27.517,-10,0,0,0,6,2000,200,1799,200,9.0167,0,0,155,100,100,0,1,0,0,9.0167,9.0307,50.7142,50.6955,0.0337,0.7277,0,0.0252,0.0278,0
407,10:16:21: 56,100,20,1,0,8,0,1,-3.967,27.517,-10,0,0,0,6,2000,200,1799,200,9.0792,0,0,155,100,100,0,1,0,0,9.0792,9.062,50.7142,50.6955,0.0337,0.7277,0,0.0252,0.0278,0
408,10:16:21:156,100,20,1,0,8,0,1,-3.967,27.517,-10,0,0,0,6,2000,200,1799,200,9.0979,0,0,155,100,100,0,1,0,0,9.0979,9.0245,50.7142,50.6939,0.0358,0.7776,0,0.0262,0.0285,0
409,10:16:21:256,100,20,1,0,8,0,1,-3.967,27.517,-10,0,0,0,6,2000,200,1799,200,9.126,0,0,155,100,100,0,1,0,0,9.126,8.9667,50.7142,50.6939,0.0369,0.7727,0,0.0258,0.0248,0
410,10:16:21:356,100,20,1,0,8,0,1,-2.794,27.517,-10,0,0,0,6,2000,200,1799,200,9.1135,0,0,155,100,100,0,1,0,0,9.1135,8.9823,50.7142,50.6939,0.0369,0.7727,0,0.0258,0.0248,0
411,10:16:21:453,97,20,1,0,8,0,1,-2.794,27.517,-10,0,0,0,6,2000,200,1799,200,9.0901,0,0,155,100,100,0,1,0,0,9.0901,9.0276,50.7142,50.6939,0.0385,0.7301,0,0.0279,0.0265,0
412,10:16:21:553,100,20,1,0,8,0,1,-2.794,27.517,-10,0,0,0,6,2000,200,1799,200,9.0604,0,0,155,100,100,0,1,0,0,9.0604,9.0604,50.7158,50.6939,0.0385,0.7301,0,0.0279,0.0265,0
413,10:16:21:649,96,20,1,0,8,0,1,-2.794,27.517,-10,0,0,0,6,2000,200,1799,200,9.076,0,0,155,100,100,0,1,0,0,9.076,9.0682,50.7158,50.6939,0.0333,0.7576,0,0.0258,0.0339,0
414,10:16:21:749,100,20,1,0,8,0,1,-2.794,27.517,-10,0,0,0,6,2000,200,1799,200,9.0682,0,0,155,100,100,0,1,0,0,9.0682,9.0089,50.7158,50.6939,0.0333,0.7576,0,0.0258,0.0339,0
415,10:16:21:849,100,20,1,0,8,0,1,-1.407,27.517,-10,-26396.057,31208.675,0.008,6,2000,200,1799,200,9.0682,0,0,155,100,100,0,1,0,0,9.0682,8.951,50.7174,50.6939,0.0329,0.7605,0,0.0258,0.0333,0
416,10:16:21:946,97,20,1,0,8,0,1,-1.407,27.517,-10,-26396.057,31208.675,0.008,6,2000,200,1799,200,9.0276,0,0,155,100,100,0,1,0,0,9.0276,8.8729,50.7174,50.6939,0.0331,0.7732,0,0.0253,0.0319,0
417,10:16:22: 53,107,20,1,0,8,0,1,-1.407,27.517,-10,-26396.057,31208.675,0.008,6,2000,200,1799,200,8.9823,0,0,155,100,100,0,1,0,0,8.9823,8.8839,50.7174,50.6939,0.0331,0.7732,0,0.0253,0.0319,0
418,10:16:22:145,92,20,1,0,8,0,1,-1.407,27.517,-10,-26396.057,31208.675,0.008,6,2000,200,1799,200,8.9182,0,0,155,100,100,0,1,0,0,8.9182,8.8995,50.7158,50.6939,0.0348,0.7489,0,0.0276,0.026,0
